District,Site,Site_Type,Site_EQHazardLevel,Site_EQRiskLevel,Site_Soil,Site_Liquefaction,Site_GroundMotionPercentile,Site_HasGeotechnicalStudy,Site_ShearWaveVelocity,Building,Building_Type,Building_HasEvaluation,Building_YearBuilt,BuildingArea_Name,BuildingArea_YearBuilt,BuildingArea_CodeYear,BuildingArea_NumberOfFloors,BuildingArea_ConstructionType,BuildingArea_VerticalIrregularity,BuildingArea_HorizontalIrregularity,BuildingArea_ExistingRisk,BuildingArea_HasRetrofit,BuildingArea_RetrofitRisk,BuildingArea_CodeRisk
Spokane,Cooper Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1980,Original,1980,Unknown,1,,,,,No,,
Spokane,Cooper Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1980,Storage,2010,2003-Present,1,,,,,No,,
Spokane,Ferris High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Bldg-Gymnasium and Fitness Complex - 3412,Gymnasium,No,2007,Main Area,2007,2003-Present,,,,,,No,,
Spokane,Ferris High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,High School - Multi-Story,No,2014,Aud/Stage 1962,1962,<1973,,,,,,No,,
Spokane,Ferris High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,High School - Multi-Story,No,2014,Replacement 2014,2014,2003-Present,,,,,,No,,
Spokane,Finch Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Addition 2014,Elementary School - Multi-Story,No,2014,Main Area,2014,2003-Present,1,,,,,No,,
Spokane,Finch Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Multi-Story,No,1924,Main Area,1924,<1973,1,,,,,No,,
Spokane,Franklin Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Addition 2019,Elementary School - Multi-Story,No,2019,Main Area,2019,2003-Present,,,,,,No,,
Spokane,Franklin Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Multi-Story,No,1909,Main Area,1909,<1973,,,,,,No,,
Spokane,Garfield Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Multi-Story,No,1980,Addition 1992,1992,Unknown,,,,,,No,,
Spokane,Garfield Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Multi-Story,No,1980,Original,1980,Unknown,,,,,,No,,
Spokane,Garfield Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Multi-Story,No,1980,Storage,2005,2003-Present,,,,,,No,,
Spokane,Garry Middle School,Junior/Senior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Gymnasium Addition 1999,Gymnasium,No,1999,Main Area,1999,Unknown,1,,,,,No,,
Spokane,Garry Middle School,Junior/Senior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Bldg,Middle/Junior High School - Multi-Story,No,1970,2016 Addition,2016,2003-Present,,,,,,No,,
Spokane,Garry Middle School,Junior/Senior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Bldg,Middle/Junior High School - Multi-Story,No,1970,Original,1970,<1973,,,,,,No,,
Spokane,Glover Middle,Middle/Junior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Middle/Junior High School - Multi-Story,No,2021,Main Building,2021,2003-Present,,,,,,No,,
Spokane,Grant Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Multi-Story,No,1980,Original,1980,Unknown,,,,,,No,,
Spokane,Grant Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Multi-Story,No,1980,Storage,2006,2003-Present,,,,,,No,,
Spokane,Hamblen Elementary School,Elementary School - Urban,Low,,Rock,Very Low,0,No,,Main Building,Elementary School - Multi-Story,No,1994,Main Area,1994,Unknown,,,,,,No,,
Spokane,Havermale (Montessori),K-8,Low,,Very Dense Soil and Soft Rock,Very Low,2,Yes,449,Main Building,Elementary School - Multi-Story,No,1928,Addition 1941,1941,<1973,,,,,,No,,
Spokane,Havermale (Montessori),K-8,Low,,Very Dense Soil and Soft Rock,Very Low,2,Yes,449,Main Building,Elementary School - Multi-Story,No,1928,Addition 1960,1960,<1973,,,,,,No,,
Spokane,Havermale (Montessori),K-8,Low,,Very Dense Soil and Soft Rock,Very Low,2,Yes,449,Main Building,Elementary School - Multi-Story,No,1928,Addition 1965,1965,<1973,2,Unreinforced Masonry Bearing Walls,Yes,None,Low,No,Low,Low
Spokane,Havermale (Montessori),K-8,Low,,Very Dense Soil and Soft Rock,Very Low,2,Yes,449,Main Building,Elementary School - Multi-Story,No,1928,Addition 1980,1980,Unknown,,,,,,No,,
Spokane,Havermale (Montessori),K-8,Low,,Very Dense Soil and Soft Rock,Very Low,2,Yes,449,Main Building,Elementary School - Multi-Story,No,1928,Original,1928,<1973,1,Unreinforced Masonry Bearing Walls,None,None,Low,No,Low,Low
Spokane,Holmes Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Main Building,Elementary School - Multi-Story,No,1980,Addition 1986,1986,Unknown,,,,,,No,,
Spokane,Holmes Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Main Building,Elementary School - Multi-Story,No,1980,Original,1980,Unknown,,,,,,No,,
Spokane,Holmes Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Main Building,Elementary School - Multi-Story,No,1980,Storage,2010,2003-Present,,,,,,No,,
Spokane,Hutton Elementary School,Elementary School - Urban,Low,,Rock,Very Low,0,No,,Addition 2015,Elementary School - Multi-Story,No,2015,Main Area,2015,2003-Present,,,,,,No,,
Spokane,Hutton Elementary School,Elementary School - Urban,Low,,Rock,Very Low,0,No,,Main Building,Elementary School - Single Story,No,1921,Addition 1931,1931,<1973,1,,,,,No,,
Spokane,Hutton Elementary School,Elementary School - Urban,Low,,Rock,Very Low,0,No,,Main Building,Elementary School - Single Story,No,1921,Original,1921,<1973,1,,,,,No,,
Spokane,Indian Trail Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Annex 1967-68,Classroom Building - Crawl Space,No,1967,Annex 2,1968,<1973,,,,,,No,,
Spokane,Indian Trail Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Annex 1967-68,Classroom Building - Crawl Space,No,1967,Main Area,1967,<1973,1,Portable Structures,None,None,Low,No,Low,Low
Spokane,Indian Trail Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Single Story,No,1964,Freezer 2012,2012,2003-Present,1,,,,,No,,
Spokane,Indian Trail Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,Elementary School - Single Story,No,1964,Original,1964,<1973,1,,,,,No,,
Spokane,Jefferson Elementary School (new),Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Main Building,Elementary School - Single Story,No,2013,Main Area,2013,2003-Present,1,,,,,No,,
Spokane,Jefferson Elementary School (old),Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Annex,Classroom Building - Crawl Space,No,1908,Main Area,1908,<1973,1,,,,,No,,
Spokane,Jefferson Elementary School (old),Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Main Building,Administrative,No,1908,Main Area,1908,<1973,1,,,,,No,,
Spokane,Lewis and Clark High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Addition 2001,High School - Multi-Story,No,2001,Main Area,2001,Unknown,,,,,,No,,
Spokane,Lewis and Clark High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Addition 2020,High School - Multi-Story,No,2020,Main Area,2020,2003-Present,,,,,,No,,
Spokane,Lewis and Clark High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Field House  2001,High School - Multi-Story,No,2001,Main Area,2001,Unknown,,,,,,No,,
Spokane,Lewis and Clark High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Main Building,High School - Multi-Story,No,1912,Main Area,1912,<1973,,,,,,No,,
Spokane,Libby Center,K-8,Low,,Very Dense Soil and Soft Rock,Very Low,3,Yes,385,Main Building,Middle/Junior High School - Multi-Story,Yes,1928,Addition 1960,1960,<1973,,,,,,No,,
Spokane,Libby Center,K-8,Low,,Very Dense Soil and Soft Rock,Very Low,3,Yes,385,Main Building,Middle/Junior High School - Multi-Story,Yes,1928,Addition 1971,1971,<1973,,,,,,No,,
Spokane,Libby Center,K-8,Low,,Very Dense Soil and Soft Rock,Very Low,3,Yes,385,Main Building,Middle/Junior High School - Multi-Story,Yes,1928,Addition 1986,1986,Unknown,,,,,,No,,
Spokane,Libby Center,K-8,Low,,Very Dense Soil and Soft Rock,Very Low,3,Yes,385,Main Building,Middle/Junior High School - Multi-Story,Yes,1928,Elevator 1980,1980,Unknown,,,,,,No,,
Spokane,Libby Center,K-8,Low,,Very Dense Soil and Soft Rock,Very Low,3,Yes,385,Main Building,Middle/Junior High School - Multi-Story,Yes,1928,Main Area,1928,<1973,2,Unreinforced Masonry Bearing Walls,Moderate,Yes,Moderate,No,Low,Low
Spokane,Lidgerwood Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building - 2952,Elementary School - Multi-Story,No,2006,Main Area,2006,2003-Present,,,,,,No,,
Spokane,Lincoln Heights Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building - 2951,Elementary School - Multi-Story,No,2006,Main Area,2006,2003-Present,,,,,,No,,
Spokane,Linwood Elementary ,Elementary School - Rural,Low,,Firm Soil,Low,10,No,,Main Building,Elementary School - Multi-Story,No,2020,Main Area,2020,2003-Present,,,,,,No,,
Spokane,Logan Elementary School,Elementary School - Rural,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building - 3719,Elementary School - Multi-Story,No,1994,Main Area,1994,Unknown,,,,,,No,,
Spokane,Longfellow Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1980,Addition 1991,1991,Unknown,,,,,,No,,
Spokane,Longfellow Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1980,Original,1980,Unknown,,,,,,No,,
Spokane,Longfellow Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1980,Storage,2009,2003-Present,,,,,,No,,
Spokane,Madison Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,Yes,329,Main Building,Elementary School - Single Story,No,1948,Kitchen Addition 2016,2016,2003-Present,,,,,,No,,
Spokane,Madison Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,Yes,329,Main Building,Elementary School - Single Story,No,1948,Original,1948,<1973,1,Unreinforced Masonry Bearing Walls,None,None,Moderate,No,Low,Low
Spokane,Moran Prairie Elementary School,Elementary School - Urban,Low,,Firm Soil,Low,10,No,,Main Building,Elementary School - Multi-Story,No,1990,Addition 1994,1994,Unknown,,,,,,No,,
Spokane,Moran Prairie Elementary School,Elementary School - Urban,Low,,Firm Soil,Low,10,No,,Main Building,Elementary School - Multi-Story,No,1990,Original,1990,Unknown,,,,,,No,,
Spokane,Mullan Road Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Addition 2015,Elementary School - Single Story,No,2015,Main Area,2015,2003-Present,1,,,,,No,,
Spokane,Mullan Road Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Main Building 1980,Elementary School - Multi-Story,No,1980,Main Area,1980,Unknown,,,,,,No,,
Spokane,North Central High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Addition 1982,High School - Single Story,No,1982,Main Area,1982,Unknown,1,,,,,No,,
Spokane,North Central High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Addition 2001,High School - Multi-Story,No,2001,Main Area,2001,Unknown,,,,,,No,,
Spokane,North Central High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Addition 2014,High School - Multi-Story,No,2014,Main Area,2014,2003-Present,,,,,,No,,
Spokane,North Central High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Addition 2017,High School - Multi-Story,No,2017,Main Area,2017,2003-Present,,,,,,No,,
Spokane,North Central High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Bldg,High School - Multi-Story,No,1981,Main Area,1981,Unknown,,,,,,No,,
Spokane,Pratt (Eagle Peak),Junior/Senior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Buiding Annex 1974,Classroom Building - Crawl Space,No,1974,Main Area,1974,Unknown,1,Portable Structures,None,None,Low,No,Low,Low
Spokane,Pratt (Eagle Peak),Junior/Senior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building ,Elementary School - Single Story,No,1957,Addition 1959,1959,<1973,1,,,,,No,,
Spokane,Pratt (Eagle Peak),Junior/Senior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building ,Elementary School - Single Story,No,1957,Original,1957,<1973,1,,,,,No,,
Spokane,Regal Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1982,Addition 1987,1987,Unknown,,,,,,No,,
Spokane,Regal Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1982,Original,1982,Unknown,,,,,,No,,
Spokane,Regal Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1982,Storage,2006,2003-Present,,,,,,No,,
Spokane,Ridgeview Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building - 2950,Elementary School - Multi-Story,No,2006,Main Area,2006,2003-Present,,,,,,No,,
Spokane,Rogers High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Addition 1998,High School - Multi-Story,No,1999,Main Area,1998,Unknown,,,,,,No,,
Spokane,Rogers High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Addition 2009,High School - Multi-Story,No,2009,Main Area,2009,2003-Present,,,,,,No,,
Spokane,Rogers High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,High School - Multi-Story,No,1932,Addition  1941,1941,<1973,,,,,,No,,
Spokane,Rogers High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,High School - Multi-Story,No,1932,Addition 1982,1982,Unknown,,,,,,No,,
Spokane,Rogers High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,High School - Multi-Story,No,1932,Original,1932,<1973,,,,,,No,,
Spokane,Roosevelt Elementary School,Elementary School - Urban,Low,,Rock,Very Low,0,No,,Main Building,Elementary School - Multi-Story,No,1982,Addition 1987,1987,Unknown,,,,,,No,,
Spokane,Roosevelt Elementary School,Elementary School - Urban,Low,,Rock,Very Low,0,No,,Main Building,Elementary School - Multi-Story,No,1982,Original,1981,Unknown,,,,,,No,,
Spokane,Roosevelt Elementary School,Elementary School - Urban,Low,,Rock,Very Low,0,No,,Main Building,Elementary School - Multi-Story,No,1982,Storage,2007,2003-Present,,,,,,No,,
Spokane,Sacajawea Middle School ,Junior/Senior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Library Replacement 2007,Middle/Junior High School - Multi-Story,No,2007,Main Area,2007,2003-Present,1,,,,,No,,
Spokane,Sacajawea Middle School ,Junior/Senior High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,1,No,,Main Bldg,Middle/Junior High School - Multi-Story,No,1959,Main Area,1959,<1973,1,,,,,No,,
Spokane,Salk Middle School (new),Middle/Junior High School - Rural,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Gymnasium,Middle/Junior High School - Multi-Story,No,2015,Main Area,2015,2003-Present,1,,,,,No,,
Spokane,Salk Middle School (new),Middle/Junior High School - Rural,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Middle/Junior High School - Multi-Story,No,2018,Main Area,2018,2003-Present,,,,,,No,,
Spokane,Scott Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,541,Main Building,Elementary School - Multi-Story,No,1980,Original,1980,Unknown,,,,,,No,,
Spokane,Scott Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,541,Main Building,Elementary School - Multi-Story,No,1980,Storage,2006,2003-Present,,,,,,No,,
Spokane,Shadle Park High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Addition 1992,Gymnasium,No,1992,Main Area,1992,Unknown,1,,,,,No,,
Spokane,Shadle Park High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,High School - Multi-Story,No,1956,Addition 2009,2009,2003-Present,,,,,,No,,
Spokane,Shadle Park High School,High School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building,High School - Multi-Story,No,1956,Original,1956,<1973,,,,,,No,,
Spokane,Stevens Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building - 2108,Elementary School - Multi-Story,No,1994,Main Area,1994,Unknown,,,,,,No,,
Spokane,Westview Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,2,No,,Main Building - 3063,Elementary School - Multi-Story,No,2013,Main Area,2013,2003-Present,,,,,,No,,
Spokane,Whitman Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1981,Addition 1991,1991,Unknown,,,,,,No,,
Spokane,Whitman Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1981,Original,1981,Unknown,,,,,,No,,
Spokane,Whitman Elementary School,Elementary School - Urban,Low,,Very Dense Soil and Soft Rock,Very Low,3,No,,Main Building,Elementary School - Multi-Story,No,1981,Storage,2005,2003-Present,,,,,,No,,
