District,Site,Site_Type,Site_EQHazardLevel,Site_EQRiskLevel,Site_Soil,Site_Liquefaction,Site_GroundMotionPercentile,Site_HasGeotechnicalStudy,Site_ShearWaveVelocity,Building,Building_Type,Building_HasEvaluation,Building_YearBuilt,BuildingArea_Name,BuildingArea_YearBuilt,BuildingArea_CodeYear,BuildingArea_NumberOfFloors,BuildingArea_ConstructionType,BuildingArea_VerticalIrregularity,BuildingArea_HorizontalIrregularity,BuildingArea_ExistingRisk,BuildingArea_HasRetrofit,BuildingArea_RetrofitRisk,BuildingArea_CodeRisk
Shelton,Evergreen Elementary School,Elementary School - Rural,High,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,94.0,Yes,,Covered Play,Covered Play,No,2003,Main Area,2003.0,Unknown,1.0,Steel Light Frame,Severe,,High,No,,
Shelton,Evergreen Elementary School,Elementary School - Rural,High,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,94.0,Yes,,Main Building,Elementary School - Single Story,No,2003,Main Area,2003.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,Yes,Low,No,,
Shelton,Mountain View Elementary,Elementary School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,94.0,Yes,,Covered Play,Covered Play,No,2020,Covered Play,2020.0,2003-Present,,,,,,No,,
Shelton,Mountain View Elementary,Elementary School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,94.0,Yes,,Main Building,Elementary School - Multi-Story,No,2020,Main Building,2020.0,2003-Present,,,,,,No,,
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,100 Counseling Center,Administrative,No,1973,Main Area,1973.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,1100 Cafeteria,Cafeteria/Kitchen,No,1973,Main Area,1973.0,Unknown,,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,Yes,,No,,
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,1200/1300 Auditorium/Music,Auditorium/Theater,No,1973,Main Area,1973.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,Yes,Very High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,200 Business,Classroom Building - Slabs On Grade,No,1973,Main Area,1973.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,300 Social Studies NJROTC,Classroom Building - Slabs On Grade,No,1973,Main Area,1973.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,400 English,Classroom Building - Slabs On Grade,No,1973,Main Area,1973.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,700 Library,Library,No,1973,Main Area,1973.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,800 Vocational,Auto Shop,No,1973,Main Area,1973.0,Unknown,,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,,No,,
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,900/1000 Pool & Gym,Pool,No,1973,Bldg. 900 - Wrestling Addition,2020.0,2003-Present,,,,,,No,,
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,900/1000 Pool & Gym,Pool,No,1973,Main Area,1973.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,Yes,Very High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,900/1000 Pool & Gym,Pool,No,1973,Main Area,1980.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,Yes,High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,900/1000 Pool & Gym,Pool,No,1973,Main Area,1988.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,Yes,High,No,Low,Low
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,Building A,Classroom Building - Multi-Story,No,2019,Building A - First Floor,2019.0,2003-Present,,,,,,No,,
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,Building G - Aux. Gym,Gymnasium,No,2019,Aux. Gymnasium,2019.0,2003-Present,,,,,,No,,
Shelton,Shelton High School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,95.0,No,,MET,Skills Center,No,2022,MET Academy,2022.0,2003-Present,1.0,Steel Braced Frame,,,Low,No,,
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,A Building,Middle/Junior High School - Single Story,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,A-B Restroom Building,Classroom Building - Slabs On Grade,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,B Building,Middle/Junior High School - Single Story,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,Building K,Gymnasium,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,D Building,Middle/Junior High School - Single Story,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,D-E Restroom Building,Classroom Building - Slabs On Grade,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Light Frame",Severe,,Moderate,No,Low,Low
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,G Building,Middle/Junior High School - Single Story,Yes,1992,Main Area,1992.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Low,No,Low,Low
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,H Building,Middle/Junior High School - Single Story,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,L Building,Middle/Junior High School - Single Story,Yes,2000,Main Area,2000.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Low,No,,
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,"Main Building (C,E,I,J)",Middle/Junior High School - Single Story,Yes,1968,Building I,1968.0,<1973,,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,,No,,
Shoreline,Albert Einstein Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,"Main Building (C,E,I,J)",Middle/Junior High School - Single Story,Yes,1968,Building I,1968.0,<1973,,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,,No,,
Shoreline,Aldercrest Campus - CK-8 Program & HEE Program,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low to Low,61.0,No,,Building A - Auditorium,Elementary School - Single Story,Yes,1959,Main Area,1959.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
Shoreline,Aldercrest Campus - CK-8 Program & HEE Program,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low to Low,61.0,No,,Building B,Elementary School - Single Story,Yes,1959,Main Area,1959.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
Shoreline,Aldercrest Campus - CK-8 Program & HEE Program,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low to Low,61.0,No,,Building C,Elementary School - Single Story,Yes,1959,Main Area,1959.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
Shoreline,Aldercrest Campus - CK-8 Program & HEE Program,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low to Low,61.0,No,,Building D,Elementary School - Single Story,Yes,1959,Main Area,1959.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
Shoreline,Brookside Elementary,Elementary School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,46.0,No,,Main Building,Elementary School - Single Story,Yes,1990,Covered Play Area,1994.0,Unknown,1.0,Steel Frame with Unreinforced Masonry Infill Walls,Severe,,Very High,No,Low,Low
Shoreline,Brookside Elementary,Elementary School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,46.0,No,,Main Building,Elementary School - Single Story,Yes,1990,Main Area,1958.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
Shoreline,Brookside Elementary,Elementary School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,46.0,No,,Main Building,Elementary School - Single Story,Yes,1990,Main Area,1994.0,Unknown,1.0,Steel Frame with Unreinforced Masonry Infill Walls,Severe,,Very High,No,Low,Low
Shoreline,Echo Lake Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,Main Building,Elementary School - Single Story,Yes,1956,Covered Play,1988.0,Unknown,1.0,"Wood, Light Frame",Severe,,Low,No,Low,Low
Shoreline,Echo Lake Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,Main Building,Elementary School - Single Story,Yes,1956,Main Area,1956.0,<1973,1.0,Steel Frame with Unreinforced Masonry Infill Walls,Severe,,Very High,No,Low,Low
Shoreline,Echo Lake Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,Main Building,Elementary School - Single Story,Yes,1956,Main Area,1964.0,<1973,1.0,Steel Frame with Unreinforced Masonry Infill Walls,Severe,,Very High,No,Low,Low
Shoreline,Echo Lake Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,Main Building,Elementary School - Single Story,Yes,1956,Main Area,1988.0,Unknown,1.0,"Wood, Light Frame",Severe,,Low,No,Low,Low
Shoreline,Echo Lake Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,Main Building,Elementary School - Single Story,Yes,1956,Main Area,1996.0,Unknown,1.0,"Wood, Light Frame",Severe,,Low,No,Low,Low
Shoreline,Echo Lake Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,58.0,No,,Main Building,Elementary School - Single Story,Yes,1956,Main Area,1998.0,Unknown,1.0,"Wood, Light Frame",Severe,,Low,No,Low,Low
Shoreline,Highland Terrace Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,57.0,Yes,,Covered Play,Covered Play,No,1957,Covered Play,1991.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Low,No,Low,Low
Shoreline,Highland Terrace Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,57.0,Yes,,Main Building,Elementary School - Single Story,Yes,1957,Main Area,1957.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Very High,No,Low,Low
Shoreline,Highland Terrace Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,57.0,Yes,,Main Building,Elementary School - Single Story,Yes,1957,Main Area,1991.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Low,No,Low,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,100 / Main Building,Middle/Junior High School - Single Story,Yes,1952,Addition,1997.0,Unknown,1.0,,Severe,,,No,,
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,100 / Main Building,Middle/Junior High School - Single Story,Yes,1952,Main Area,1952.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,High,No,Low,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,200-300 Building,Middle/Junior High School - Single Story,Yes,1952,Main Area,1952.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,High,No,Low,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,200-300 Building,Middle/Junior High School - Single Story,Yes,1952,Main Area,1997.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Low,No,Low,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,400 Building,Middle/Junior High School - Single Story,Yes,1952,400 Bldg - Addition,1997.0,Unknown,1.0,,Severe,,,No,,
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,400 Building,Middle/Junior High School - Single Story,Yes,1952,Main Area,1952.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,High,No,Low,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,500 Building,Middle/Junior High School - Single Story,Yes,1954,Main Area,1954.0,<1973,1.0,Concrete Shear Walls,Severe,,Very High,No,Low,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,500 Building,Middle/Junior High School - Single Story,Yes,1954,Main Area,1997.0,Unknown,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Moderate,No,Low,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,600 Building,Middle/Junior High School - Single Story,Yes,1957,Main Area,1957.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,700 Building,Middle/Junior High School - Single Story,Yes,1952,Main Area,1952.0,<1973,1.0,Steel Light Frame,Severe,,Very High,No,Moderate,Low
Shoreline,Kellogg Middle School (old),Middle/Junior High School - Urban,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,56.0,No,,700 Building,Middle/Junior High School - Single Story,Yes,1952,Main Area,1997.0,Unknown,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Moderate,No,Low,Low
Shoreline,Lake Forest Park Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,60.0,Yes,,Covered Play,Covered Play,Yes,1991,Main Area,1991.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Low,No,Low,Low
Shoreline,Lake Forest Park Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,60.0,Yes,,Daycare 200 Building,Early Childhood/Pre-Kindergarten,Yes,1952,Main Area,1952.0,<1973,1.0,Concrete Shear Walls,Severe,,Very High,No,Low,Low
Shoreline,Lake Forest Park Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,60.0,Yes,,Multipurpose 300 Building,Elementary School - Single Story,Yes,1952,Main Area,1952.0,<1973,1.0,Concrete Shear Walls,Severe,,Very High,No,Low,Low
Shoreline,Lake Forest Park Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,60.0,Yes,,Multipurpose 300 Building,Elementary School - Single Story,Yes,1952,Main Area,1966.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,High,No,Low,Low
Shoreline,Lake Forest Park Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,60.0,Yes,,Multipurpose 300 Building,Elementary School - Single Story,Yes,1952,Main Area,1991.0,Unknown,1.0,Concrete Shear Walls,Severe,,Low,No,Low,Low
Shoreline,Lake Forest Park Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,60.0,Yes,,Primary Intermediate 100/400 Building,Elementary School - Single Story,Yes,1952,Main Area,1952.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,High,No,Low,Low
Shoreline,Lake Forest Park Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,60.0,Yes,,Primary Intermediate 100/400 Building,Elementary School - Single Story,Yes,1952,Main Area,1965.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,High,No,Low,Low
Shoreline,Lake Forest Park Elementary,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,60.0,Yes,,Primary Intermediate 100/400 Building,Elementary School - Single Story,Yes,1952,Main Area,1966.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
